GeoUID_2001,Area (sq km)_2001,Population_2001,Dwellings_2001,Households_2001,Total male population_2001,Total female population_2001,Population change (%)_2001,Never married_2001,Divorced_2001,Widowed_2001,Movers_2001,Non-movers_2001,Canadian citizens_2001,Migrants_2001,Non-migrants_2001,Internal migrants_2001,External migrants_2001,Visible minority_2001,Non-visible minority_2001,Non-Canadian citizens_2001,Non-immigrants_2001,Immigrants_2001,Non-permanent residents_2001,Married couples_2001,Common-law couples_2001,Owned housing_2001,Rented housing_2001,Median household income $_2001,High school or Secondary degree_2001,College or CEGEP degree_2001,"Trades certificate, diploma or apprenticeship_2001",Apartment with fewer than five stories_2001,Apartment with five or more storeys_2001,Row house_2001,Single-detached house_2001,Semi-detached house_2001,Movable dwelling_2001,Other single-attached house_2001,Major repairs_2001,Band housing_2001,English only_2001,French only_2001,Allophone _2001,Average gross rent ($)_2001,Average value dwelling ($)_2001,English and French_2001,English and non-official language(s)_2001,French and non-official language(s)_2001,"English, French, and non-official language(s)_2001",Employed_2001,Unemployed_2001,Population 0 to 9_2001,Population 10 to 19_2001,Population 20 to 29_2001,Population 30 to 39_2001,Population 40 to 49_2001,Population 50 to 59_2001,Population 60 plus_2001,No certificate or diploma_2001,Regular maintenance_2001,Public transit_2001,Walked_2001,Bicycle_2001,Transportation other methods_2001,Transportation vehicle driver_2001,Transportation vehicle non-driver_2001,Bachelors degree or higher_2001
4620781.0,2.4232,4998,2800,2690,2265,2730,-1.4,1830,690,590,900,3875,4820,400,505,395,0,15,4800,0,4785,40,0,580,360,690,2005,21979,690,380,435,1050,445,10,355,45,0,80,210,0,35,4720,30,525,76616,40,0,0,0,1685,230,85959595,10595105120,200155115140,135120175145,170145170230,175185150195,120145130190125225100240701204095,835185150,1905580,2025,115155,020,0000100,715465,5550,170
4620782.0,2.5923,3185,1505,1465,1460,1725,2.7,1190,420,290,635,2350,2990,335,300,335,0,10,2980,0,2910,85,0,365,290,470,1000,29260,435,295,265,780,0,25,305,20,0,0,80,0,40,2860,45,514,90373,30,0,15,0,1480,175,65708065,709010090,115115105100,100110115110,120140100115,100130100125,80110708560100357520452050,390215100,1125260,1020,5090,1030,0000010,600550,4040,100
4620783.0,4.9486,4609,2253,2215,2120,2490,3.1,1500,530,510,835,3540,4370,420,410,420,0,30,4365,20,4250,135,10,650,300,770,1450,27424,740,360,340,1135,130,40,505,25,0,5,105,0,35,4180,115,544,97585,50,0,0,0,1705,230,958595105,105110115135,155115135115,11595125160,170185160180,145165140160,145165105165135190105155451152085,575235190,1670440,2025,110160,3510,00001010,675440,45110,180
4620784.0,1.2479,3990,2028,1955,1880,2110,4.6,1525,540,360,770,3005,3815,350,420,350,0,20,3800,10,3785,40,0,415,275,480,1480,22464,530,205,315,1185,100,20,220,15,0,35,230,0,60,3740,10,445,78497,15,0,0,0,1500,225,909010595,110115150120,155125105110,105100135140,145145145170,145160120130,1051209012070130609520702575,69025075,1230500,1020,125190,100,000000,555395,6080,50
4620785.0,3.6507,4152,1921,1870,1945,2205,7.9,1560,545,260,1080,2845,3955,565,510,550,20,25,3965,35,3935,60,0,440,365,555,1315,28254,555,280,420,1135,30,55,255,225,0,0,115,0,55,3840,50,474,87620,45,0,0,0,1765,275,115120125110,135115135175,195165135130,100115140180,170180155185,120165120145,9512075805585405025451545,59524570,1460290,1020,5590,150,000000,740675,4560,225
4620786.0,3.3915,5082,2008,1970,2455,2620,-0.7,1540,490,335,630,4275,4945,485,145,485,0,0,4940,0,4905,40,0,805,410,1220,750,40536,680,625,450,520,0,0,1105,10,0,10,140,0,55,4830,30,502,92235,15,0,15,0,2420,180,115115185175,195200190185,150130120120,140125220250,260250200200,175185135140,1001159512580115607525601555,710200115,1370465,2070,5570,150,1500000,1065815,9585,195
4620787.0,6.5387,6406,2611,2555,3170,3230,12.6,2155,585,230,1030,5280,6380,740,285,735,10,55,6335,10,6290,100,0,990,580,1500,1055,43726,900,745,630,880,5,20,1295,140,0,0,80,0,95,6180,70,537,91610,35,0,0,0,3345,195,190195265225,240225250190,220230225235,225240270260,275325265280,215235205175,12513595100658530451020515,815400170,2000480,1550,5070,2515,00100020,15701220,95120,360
4620788.0,2.1954,4703,2188,2130,2205,2500,3,1590,555,435,870,3575,4440,535,335,515,15,95,4405,60,4360,140,0,640,395,765,1365,34567,795,420,355,1315,0,60,480,50,0,10,75,0,45,4360,70,510,93577,25,0,0,0,2250,210,10590150105,115135110160,170185155125,145140155155,200200170185,170210140145,1251559014585125509030652075,68518590,1605445,2020,70110,4020,010001510,920750,9080,205
4620789.0,12.1724,4774,1825,1780,2455,2315,7.4,1770,440,115,525,4095,4655,395,135,395,10,30,4625,0,4570,85,0,685,475,1225,550,50951,535,635,440,400,0,10,1065,70,0,10,75,0,40,4550,50,498,100663,10,0,0,0,2625,110,135125210165,180165160155,175155160145,190190210250,245240190180,170175140135,95957055303535251510355,580315150,1335370,040,3035,1010,000000,1240950,75120,380
4620790.0,14.6803,4583,1791,1745,2370,2205,11.9,1580,385,135,865,3655,4500,675,190,675,0,55,4525,80,4430,155,0,690,440,1130,615,46832,655,565,425,450,0,0,1010,60,0,20,145,0,60,4390,80,503,97011,45,0,0,0,2495,180,135125175160,195165200165,160125135160,175175220225,265250200185,145130125110,8585655550553020101050,590175125,1270325,100,3545,200,1500000,1145920,5095,240
4620791.0,4.5389,5665,2058,2015,2795,2870,14.7,1775,470,120,720,4845,5635,445,275,445,0,50,5590,0,5525,115,0,920,525,1610,410,58904,765,975,460,265,0,105,1295,170,0,20,30,0,70,5490,25,537,106288,35,10,25,0,3240,110,190185255250,210250210225,180150155175,195220265295,310310250240,190200165130,8590757545352015515015,370305255,1550440,100,5530,00,10015000,14301290,115115,555
4620792.0,31.0253,3818,1478,1410,1955,1870,1.2,1195,345,125,345,3430,3795,235,110,235,0,30,3785,10,3720,85,0,640,350,1185,225,48994,510,410,410,55,0,5,1215,45,0,5,110,0,70,3705,35,510,90902,0,0,0,0,1915,165,9085155140,185170145135,1001059085,115120190190,210210190160,130145120120,9065655040402525101555,435160120,850455,00,2515,00,0000010,965675,5560,160
4620800.01,3.6129,3600,1347,1325,1785,1815,-2.1,990,275,165,335,3235,3525,160,180,155,10,265,3320,55,3275,300,10,695,210,1150,175,47949,515,410,350,100,0,60,985,125,0,0,115,0,1215,2135,190,451,92233,35,10,0,0,1660,95,10095130140,125130120135,1001058580,105110145160,185150155165,125120105110,909070857070455020301015,490160100,795410,4085,2025,010,0010000,720475,95110,205
4620800.02,1.6595,4316,1850,1815,2070,2240,7,1100,350,320,625,3665,4250,295,330,295,0,150,4150,50,3890,410,0,835,215,1135,680,42435,680,375,435,605,0,15,940,200,0,5,65,0,1725,2220,270,537,93659,75,0,15,0,1845,135,10590145130,155140135120,13512510090,120115150175,165180135140,120175130165,1151451351451051157011530501535,610240260,1170580,50145,5045,200,0000100,735580,5585,290
4620801.0,2.6142,7087,2744,2680,3370,3715,-2.8,1915,555,430,655,6315,6925,330,325,325,0,385,6630,85,6430,580,0,1330,385,1940,735,48711,1210,775,755,630,0,15,1805,125,0,10,180,0,2385,4190,365,533,96628,65,10,0,10,3240,190,170165240275,265260250235,210195160190,195200255305,305325265280,235240180225,1802301801851401557012540602065,795370250,1635860,90250,25100,300,01500100,1375910,55160,410
4620802.0,5.9,3688,1338,1295,1795,1890,-2.8,1150,305,185,320,3220,3530,160,160,160,0,130,3440,45,3395,180,0,600,310,1045,250,50141,530,410,295,120,0,0,985,45,0,5,105,0,485,2915,120,523,94267,45,0,0,0,1865,65,85105140130,180160135145,11511010075,90110150180,210225170150,11511510090,605555654550254520351045,52013560,765425,3070,4540,1010,1500000,805620,25100,230
4620804.0,12.6877,7540,2851,2810,3700,3840,1.9,2155,570,290,835,6600,7400,360,475,330,30,270,7240,110,7130,345,30,1320,505,2080,735,52937,1165,890,720,550,0,30,2020,130,0,10,145,0,1035,6000,340,519,98665,125,10,0,0,3840,150,250230320275,290300270240,220205210210,225275365370,325360265305,250260215195,145200145135100125758015401035,750410225,1865795,115185,1560,2015,00100020,17051270,70200,675
4620805.0,3.2226,7035,2729,2655,3355,3685,-1.8,1820,525,515,545,6315,6755,195,350,180,15,390,6500,135,6115,770,0,1410,315,2010,645,48811,1080,665,740,400,75,5,2110,20,20,0,200,0,2115,4230,430,538,89914,75,0,20,20,3135,250,165140220220,205235275215,215210150145,170170245245,295360280265,230265200225,18524017521018020010514035903590,905415300,1720735,105260,3060,100,000000,1350950,105110,485
4620806.01,1.6245,3065,1216,1185,1510,1555,-5.3,925,260,120,280,2765,3020,80,205,65,10,190,2870,35,2825,225,0,540,185,760,430,48010,440,380,300,340,0,25,825,0,0,0,50,0,785,2090,150,559,85240,15,0,15,0,1575,120,807095100,130105110110,13011010085,9585100110,115145100115,120125105125,658070805050353551555,415260110,745390,55145,4065,2010,0100000,705450,4015,115
4620806.02,4.7474,4672,1607,1595,2330,2340,-3.4,1255,330,170,310,4310,4615,170,140,170,0,355,4315,50,4200,470,0,945,270,1395,195,59071,760,570,425,80,0,0,1435,60,0,5,45,0,1185,3095,285,734,90288,75,10,20,10,2235,155,125115200195,160170195165,17013595105,135145180205,210225205210,195185135155,110110100706065303520301010,590325100,875670,80115,2540,015,10010000,1010725,4590,255
4620807.01,19.2553,6013,2066,2030,2975,3035,7,1660,395,165,400,5520,5955,225,180,225,0,55,5930,25,5835,150,0,1140,455,1800,230,59307,1025,645,620,45,0,50,1845,75,0,5,35,0,295,5525,75,631,107376,60,0,15,10,3120,120,190195260250,255255230210,155155130150,235255285310,300310215200,195190170185,1401359085806525501015515,550265170,1450540,65135,3585,100,10100000,13251025,45105,365
4620807.02,26.8474,3429,1260,1225,1695,1740,-0.3,995,245,140,410,2995,3430,160,250,160,0,40,3395,0,3385,50,0,605,235,825,400,52940,465,435,325,250,0,10,900,40,0,5,60,0,70,3310,45,540,103494,10,0,0,0,1770,50,110100150130,140135140125,110105100105,95110155155,145180140140,13012510590,55605050306020301515510,35514065,855305,3075,2535,1515,000000,755735,1525,225
4620825.01,12.8422,6263,2185,2150,3090,3175,-0.7,1755,415,265,595,5535,5960,280,315,210,75,1535,4655,225,4615,1545,25,1290,305,1790,360,57936,805,805,475,210,55,185,1280,390,0,10,205,0,1050,3535,1505,546,120014,55,10,15,15,3035,155,150150190195,240200250225,240210160135,180185210220,240295275285,240250250220,1802001151508595355525551545,465355365,1265680,355500,1540,250,00100010,1095665,4595,895
4620825.02,0.9372,4088,1563,1535,2000,2090,-6,1160,325,165,455,3605,3755,195,260,160,45,1275,2815,330,2725,1305,55,810,185,1200,335,50473,465,550,420,440,0,115,935,50,0,0,245,0,710,1995,1320,527,104437,30,10,20,20,2185,230,9085130105,150135145140,150140120115,90135155150,165155145155,165220175210,1301108580557030402020015,350220225,775515,295470,2540,400,000000,640445,2555,625
4620825.03,1.3256,5418,2294,2245,2555,2865,0.1,1855,540,245,960,4440,5070,465,495,420,45,1000,4425,350,4350,1005,65,805,365,920,1320,38948,800,595,475,1510,0,70,520,90,0,10,140,0,605,3630,1045,594,109925,95,0,25,20,2680,180,140170185175,180170170160,225220220255,175185235210,175225175215,175215130200,1101301201457510540602030510,535325220,1460650,245445,4075,150,00100010,935700,3565,465
4620825.04,1.7316,5285,1985,1960,2545,2740,-5.2,1515,375,265,525,4695,5050,280,250,225,55,1595,3690,235,3415,1825,40,1070,220,1515,445,46669,710,640,450,270,240,285,770,390,0,0,150,0,790,2420,1900,625,97624,75,35,75,0,2440,230,130110135155,170160180170,210185155130,150155180200,195220180235,205205170200,17020014014590105459030451030,540285320,1150660,245470,4065,010,000000,915475,3060,650
4620825.05,1.8562,4743,1901,1870,2255,2490,-4.1,1425,420,205,520,4185,4425,380,135,335,45,1305,3435,320,3200,1540,10,870,220,1065,810,43754,575,630,325,790,0,255,705,110,0,0,150,0,900,2290,1335,582,108373,45,45,55,80,2145,225,100120155145,160135140145,175165155155,135150165185,155195165200,170210160185,14014510513580100557025301020,570275310,1080640,240325,3570,4010,000000,700400,30100,635
4620826.02,1.6875,4794,1750,1725,2400,2395,-6,1250,345,190,325,4435,4580,155,170,140,15,835,3965,215,3605,1185,10,1090,210,1565,160,66286,710,685,275,195,0,85,1250,195,0,0,180,0,775,2895,1020,734,129989,50,35,20,0,2525,155,9585140125,140135185150,195135125100,100125155150,175195175200,200250195230,2001901401309595455520251025,270225330,995555,180290,1030,00,010150010,965665,35120,1045
4620826.05,1.7105,4106,1474,1425,2025,2080,3.5,1250,265,145,630,3460,3885,370,260,360,10,1500,2610,220,2815,1285,0,830,185,1045,380,61228,465,585,285,80,295,60,580,405,0,0,150,0,535,2050,1475,842,126372,20,25,0,0,2210,145,7595135115,130135170180,175135135105,115125125145,165185190200,210215145165,100110655050502535103055,180125275,785495,215265,3530,150,000000,755600,4555,855
4620826.06,1.1296,4105,1508,1485,2065,2045,-2.9,1170,235,145,555,3525,3785,325,230,260,65,1180,2925,325,2745,1305,55,870,135,855,630,50379,595,510,250,585,0,0,785,110,0,0,130,0,725,1990,1340,531,126708,20,25,0,10,2020,200,12095135100,140125170145,205180135120,110135135120,125135165210,175215180165,1051107065556530401530510,250220315,945405,205330,5055,1015,0000010,695415,2560,710
4620826.07,0.9176,3343,1254,1240,1655,1690,-1.6,855,245,150,425,2900,3155,260,160,160,105,1020,2320,185,2365,970,0,770,155,1065,170,74361,310,460,220,5,520,25,555,140,0,0,70,0,305,2005,915,870,158958,50,25,40,0,1750,70,65458575,110100125135,1301207060,60707085,115140155200,185200175155,115105858555603530151555,17095285,885280,120145,00,00,0010000,690445,3085,875
4620826.08,1.2327,3646,1241,1225,1760,1885,-7.7,1090,250,95,190,3510,3590,160,30,150,0,1015,2700,130,2725,980,0,855,95,1180,50,83788,380,635,195,165,0,240,825,0,0,0,165,0,580,2230,755,540,168253,55,40,40,15,2265,115,55558085,115115175175,1801658585,557085105,120150150210,235250205200,959560503530520101055,125135300,705360,260340,00,010,0010000,680575,25100,995
4620826.09,1.3274,3686,1062,1035,1795,1890,-1.8,1085,155,195,320,3100,3200,185,135,145,40,1395,2045,235,2175,1250,10,765,110,920,115,95324,320,435,130,125,0,20,885,0,0,0,75,0,530,1685,1125,901,220865,70,25,10,0,1795,125,405510575,145120180190,20517510580,50607595,105160185225,215210165130,907550403040303515301080,180165190,595365,175170,1015,00,0000010,650455,1580,980
4620826.1,2.1214,4225,1305,1265,2065,2155,11.6,1205,200,120,415,3785,4035,220,195,140,75,1605,2620,190,2705,1465,50,880,190,1175,90,72802,380,510,190,35,0,155,1030,45,0,0,70,0,515,2025,1620,1189,216700,40,15,10,0,2165,130,100115150150,165185170180,170165105110,110110130150,195255250225,200195115110,9065504020501020152055,280155225,920275,150210,300,010,0000015,885620,070,950
4620826.11,1.0638,4392,1830,1810,2025,2365,-4.3,1395,360,370,740,3515,4045,365,380,290,75,1060,3225,240,3265,1005,15,785,200,875,935,45021,450,685,275,890,140,45,570,160,0,0,70,0,275,2805,1100,707,127571,55,20,15,25,2205,130,808510085,120105170170,190195155135,105125125125,125145160240,220235155170,100955575457030853511040115,375170235,1255490,220425,4045,100,000000,695495,4095,850
4620826.12,15.2574,4469,1490,1440,2195,2280,11.8,1275,285,95,440,3995,4315,285,155,260,30,1270,3195,155,3290,1125,55,905,205,1340,95,70983,470,675,255,20,0,125,865,410,0,0,110,0,505,2715,1180,742,149147,25,0,35,15,2390,140,110135165180,165180215180,195135110110,120150190210,200245240255,215220130110,7065403520351015515010,185165315,935400,195390,150,2510,000000,920560,2065,915
4620827.02,3.8397,7255,3428,3345,3385,3870,2.7,2525,860,670,1495,5340,6825,875,620,840,40,195,6700,75,6435,455,10,965,625,1475,1870,41465,965,885,555,1905,135,265,720,95,0,20,245,0,190,6190,345,558,100128,90,60,10,20,3660,220,175155160165,170175170160,215220275280,230265280250,235310260290,265295220250,1902251851901351951301705512535160,785405255,2345755,140210,10075,300,0000100,14951185,60170,785
4620827.03,4.348,7242,2324,2305,3615,3630,5.6,1955,410,140,375,6750,7135,300,75,285,15,360,6880,105,6745,480,15,1380,530,2195,110,81626,830,975,550,135,0,0,2165,0,0,0,120,0,365,6485,330,695,130668,40,0,25,0,3975,125,265280360345,310300275265,180180140155,260300400415,455440315305,265265175145,9595654530452015510510,255315430,1500685,310325,300,2020,10000015,15551215,20145,1205
4620827.04,35.7262,4399,1734,1695,2185,2210,37.3,1510,365,140,450,3805,4345,280,175,275,10,60,4300,15,4225,140,0,690,495,1320,375,59009,420,510,350,150,0,90,1150,70,0,15,95,0,165,4070,105,495,126055,25,0,0,0,2435,110,205185165175,10512590105,8590165195,235245255265,215195160150,12015511085,608070655045303530153010,325180240,1265335,125155,4080,2510,000000,960790,2050,825
4620828.02,11.6165,5087,1657,1625,2565,2520,19.9,1245,285,75,470,4580,5015,355,115,340,20,120,4970,70,4615,465,10,1070,330,1585,45,97389,430,705,220,30,0,0,1465,125,0,0,90,0,715,3805,405,580,199301,140,10,15,0,2790,95,205170235240,215200180165,150120100110,165205250250,230245190215,180200225185,13010070552525202051505,75135365,1195345,115135,020,200,000000,1185955,30125,1435
4620828.03,2.9105,3736,1438,1410,1845,1895,-4.8,1045,270,150,445,3255,3730,320,125,295,25,130,3600,0,3495,235,10,715,240,1055,355,59255,460,540,340,230,45,70,965,105,0,0,100,0,545,2935,200,647,108959,35,0,20,0,1970,90,10595140135,155150140125,1201109590,115125155175,170200160145,145135115115,7075657045804040515510,300215185,850455,8050,1515,150,0000010,870625,5595,490
4620828.04,3.0072,3852,1607,1585,1845,2010,5.8,1290,440,95,460,3350,3845,345,115,345,0,145,3705,10,3675,185,0,575,385,1140,445,60091,415,620,355,680,0,165,655,80,0,0,40,0,305,3360,160,611,98926,10,0,20,10,2390,100,125115145150,12511511095,120150150155,135175195210,170200140165,145170105110,606050552040252551005,350210210,1180360,70145,3045,1010,01000010,980880,3570,525
4620829.0,7.1939,7024,2566,2525,3535,3485,4.8,2155,550,225,690,6260,7005,555,135,560,0,155,6865,20,6855,170,0,1205,590,1940,590,55205,1085,895,690,450,0,120,1740,135,0,10,115,0,250,6545,190,548,102045,10,0,10,15,3705,285,235180295285,275275255205,240230215190,260265300360,350355295255,235295220200,13511585105807040502025520,845450150,1735675,30210,2055,400,0101001020,17601185,55145,260
4620830.01,7.3699,7111,2644,2590,3610,3500,15.3,2400,580,190,995,6040,7095,650,345,650,0,145,6970,15,6975,130,10,1040,685,1795,795,50601,1040,630,605,695,0,35,1565,130,0,5,120,0,320,6650,100,540,100569,40,0,0,0,3760,230,255225315290,345265275250,225200220240,285285340420,385360280270,210210175145,95115959555603035102055,985390175,1725750,65110,4580,4030,1000000,16751280,120125,300
4620830.02,2.8501,8842,3247,3210,4370,4470,17,2705,755,285,965,7735,8810,755,210,745,10,245,8590,30,8535,295,0,1320,950,2685,530,58148,1140,1140,830,780,0,165,2090,130,0,5,100,0,355,8055,315,628,100666,65,30,0,10,4845,230,380365470420,335330235230,205190250310,460505545560,455435290295,245245170195,1101108590657035652545515,920410350,2620490,55175,1535,1515,00100100,23501755,60140,535
4620831.03,2.0756,4601,1696,1675,2295,2305,-5.4,1415,390,170,325,4235,4580,180,150,180,0,40,4560,10,4525,65,10,825,345,1295,380,51441,545,355,480,215,0,80,1235,95,0,25,125,0,75,4405,65,521,89801,30,20,0,0,2265,270,12095160175,180170160145,170150135120,130150205230,210205180200,205190180170,1151156075404530401520515,81527060,985565,2560,4020,1520,00100010,1115720,6090,165
4620831.04,1.7266,5184,1768,1755,2585,2595,8.8,1650,385,90,710,4410,5145,395,310,395,0,270,4915,40,4920,260,0,765,520,1210,545,56080,695,615,530,505,0,100,1080,55,0,5,50,0,205,4640,290,582,107276,25,0,20,0,2750,160,220190305280,225205180150,145155150180,225280315335,275270175200,14010595110,556545352020101551005,570285105,1305395,25110,1575,00,00100100,1265985,45100,260
4620831.05,1.9035,4739,1502,1490,2405,2330,0,1250,280,80,205,4485,4740,125,80,125,0,100,4635,0,4580,165,0,870,400,1425,75,69285,615,600,440,50,0,0,1435,0,0,5,45,0,290,4280,140,638,116412,15,15,10,0,2465,100,165145275265,220245170145,1158510095,175200280325,325295190185,1301209575,7550453530251015101005,440210140,930515,4575,2520,350,000000,1215870,4580,385
4620831.06,6.1777,7200,2394,2375,3615,3585,8.6,2190,500,215,640,6405,7070,415,225,405,15,140,6985,55,6890,230,0,1250,630,2070,300,61578,1080,835,630,105,0,0,2000,195,0,0,90,0,510,6380,155,548,98286,40,20,20,0,3980,185,235240320295,330305290265,225175220205,275265370415,370415320280,245210155165,90906070556040502550535,780350235,1615675,90180,4030,1010,00100010,18651360,70180,510
4620831.07,77.0247,2814,1113,1050,1425,1385,-1.5,875,230,95,365,2445,2805,315,55,310,0,20,2795,15,2730,80,0,470,255,905,150,46975,415,280,265,30,0,0,675,30,280,5,165,0,155,2585,60,594,86871,15,0,0,0,1460,50,7070100110,1051158590,95807065,90100125110,145120110130,1251109080,65706560505025251010510,42011575,640245,025,3510,00,000000,750485,2520,100
4620832.0,51.4582,0,0,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,xxxx,xxxx,xxxx,xxxx,xxxx,xxxx,xxxxxxxxxxxx,xxx,xx,xx,xx,xx,xxxxxx,xx,xx,x
4620833.0,62.2321,3892,1445,1420,1995,1895,6.5,1260,325,135,520,3315,3845,420,110,420,0,60,3815,35,3740,135,0,640,380,1250,170,48544,510,355,425,20,0,5,1045,10,295,0,115,0,105,3685,70,480,88122,10,0,10,0,1990,140,95105150140,165140125135,105100100105,125145195175,195185175160,160145125130,100807055655020251515515,640230120,855445,1050,1015,00,0010000,1020630,2535,110
4620834.0,51.9627,2371,877,850,1185,1190,-1.2,710,160,120,250,2055,2315,135,115,140,0,45,2290,20,2290,45,0,430,205,700,145,47153,280,290,245,25,0,30,725,15,0,20,25,0,135,2145,45,427,102567,15,0,0,0,1205,90,55659590,90757085,75656570,8075110110,100959095,95857070,60554540403020251530515,2758550,610215,100,300,00,000000,565420,2045,115
4620850.01,4.1783,5811,1954,1945,2930,2875,3.1,1720,390,120,605,5025,5640,310,295,310,0,40,5675,70,5535,165,15,990,490,1645,300,61093,745,855,580,315,0,20,1515,85,0,5,85,0,355,5225,95,610,109525,40,0,0,0,3035,140,225205310280,245255270175,125140165160,235265310355,290320220190,175165135115,75755580454525351510510,345305235,1350515,135155,2520,3510,0010000,12551025,65100,485
4620850.03,1.5086,4206,1699,1670,2010,2200,5.9,1365,420,155,770,3385,4175,355,415,340,15,30,4175,25,4050,150,0,580,400,810,865,42302,565,590,365,835,0,25,715,45,0,25,80,0,240,3900,30,536,111336,30,0,0,0,2220,135,130135205180,180155140130,135125145145,155200205225,175225145145,11012575105,70704570407040502025510,45516595,1210385,8065,2580,1015,000000,950805,4090,380
